City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
733,New Norfolk,AU,50.92,moderate rain,-42.7826,147.0587,The Shingles Riverside Cottages
734,Chuy,UY,51.33,clear sky,-33.6971,-53.4616,Nuevo Hotel Plaza
735,Madison,US,82.76,broken clouds,34.7334,-86.5667,Embassy Suites by Hilton Huntsville
736,Mataura,NZ,44.47,few clouds,-46.1927,168.8643,Ellie's Villa
737,Tiksi,RU,39.65,overcast clouds,71.6872,128.8694,Arktika
739,Kwinana,AU,54.23,clear sky,-32.25,115.7667,Rockingham Apartments
740,Gat,IL,79.48,clear sky,31.61,34.7642,OlusHome
741,Hithadhoo,MV,81.73,clear sky,-0.6,73.0833,Scoop Guest House
742,Chesterton,US,73.89,few clouds,41.6106,-87.0642,Hilton Garden Inn Chesterton
743,Kodiak,US,56.71,overcast clouds,57.79,-152.4072,Best Western Kodiak Inn
744,Shepsi,RU,74.25,scattered clouds,44.0361,39.1489,Otel' Chayka
745,Cherskiy,RU,59.56,overcast clouds,68.75,161.3,Gostinitsa
746,Bethel,US,83.05,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
747,Sovetskiy,RU,56.26,overcast clouds,61.3614,63.5842,Apartment on Kievskaya 29
749,Nome,US,51.17,overcast clouds,64.5011,-165.4064,Dredge 7 Inn
750,Mount Gambier,AU,49.91,light rain,-37.8333,140.7667,The Commodore
751,Villa Carlos Paz,AR,58.89,overcast clouds,-31.4241,-64.4978,Monte Carlo vcp
752,Cape Town,ZA,57.11,moderate rain,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
753,Fez,MA,84.45,broken clouds,34.0372,-4.9998,Hotel Mounia Fès
755,Thompson,CA,78.96,scattered clouds,55.7435,-97.8558,Burntwood Hotel
756,Kjollefjord,NO,51.85,moderate rain,70.9457,27.3465,Hotel Nordkyn
757,Cabedelo,BR,75.87,broken clouds,-6.9811,-34.8339,Pousada Camboinha
758,Fairbanks,US,72.09,scattered clouds,64.8378,-147.7164,Westmark Fairbanks Hotel & Conference Center
759,Port Elizabeth,ZA,58.32,clear sky,-33.918,25.5701,39 On Nile Guest House
760,Warrington,GB,69.87,clear sky,53.3925,-2.5802,Villaggio Hotel
761,Tuy Hoa,VN,79.93,overcast clouds,13.0833,109.3,CenDeluxe Hotel Tuy Hoa
762,Grindavik,IS,50.47,light intensity drizzle,63.8424,-22.4338,Northern Light Inn & Max's Restaurant
765,Atuona,PF,77.0,scattered clouds,-9.8,-139.0333,Villa Enata
766,Peleduy,RU,56.98,overcast clouds,59.6289,112.7406,Гостиница «Уют»
767,Trinidad,BO,73.38,clear sky,-14.8333,-64.9,Hotel Piesta
768,Margate,GB,70.9,clear sky,51.3813,1.3862,Premier Inn Margate hotel
769,Yulara,AU,52.68,clear sky,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
770,Richards Bay,ZA,69.71,clear sky,-28.783,32.0377,BON Hotel Waterfront Richards Bay
771,Longyearbyen,SJ,46.24,broken clouds,78.2186,15.6401,"Radisson Blu Polar Hotel, Spitsbergen"
772,Charters Towers,AU,69.8,clear sky,-20.1,146.2667,Cattleman's Rest Motor Inn
773,Sakit,IN,82.83,scattered clouds,27.45,78.8167,Laucky house
774,Kalaleh,IR,78.8,clear sky,37.3807,55.4916,کلاله
775,Sinjar,IQ,82.38,clear sky,36.3209,41.8754,زوماني فون 1
776,Butaritari,KI,82.04,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
777,Sorland,NO,51.66,overcast clouds,67.667,12.6934,Sjybrygga fiskecamp
778,Auki,SB,82.72,overcast clouds,-8.7676,160.7034,Auki Motel
779,Acapulco,MX,85.82,broken clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
780,East London,ZA,63.5,broken clouds,-33.0153,27.9116,Tu Casa
781,Pacific Grove,US,81.01,clear sky,36.6177,-121.9166,Lovers Point Inn
782,Manacapuru,BR,82.69,scattered clouds,-3.2997,-60.6206,Novo Hotel
783,Pingzhuang,CN,73.65,overcast clouds,42.0372,119.2889,Haoke Guest House
784,Conde,BR,74.66,clear sky,-7.2597,-34.9075,Pousada Beija Flor
785,Bluff,NZ,44.8,overcast clouds,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
786,Yantongshan,CN,70.56,clear sky,43.2919,126.0094,Home Inn Hotel
788,Russell,US,83.8,clear sky,32.3502,-85.1999,Macs
789,Broome,US,74.8,clear sky,42.2506,-75.833,Chenango Valley State Park
791,Hobart,AU,51.26,scattered clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
792,Cine,TR,73.45,clear sky,37.6117,28.0614,Otel Alabanda
793,Zonguldak,TR,64.63,overcast clouds,41.25,31.8333,Yazioren Koyu Muhtarligi
794,Dubbo,AU,51.93,light rain,-32.25,148.6167,Quality Inn Dubbo International
796,Okha,RU,62.56,broken clouds,53.5739,142.9478,Sakhalin-Sfera
797,Fort Nelson,CA,60.39,broken clouds,58.8053,-122.7002,The Fort Nelson Hotel
799,Ribeira Grande,PT,74.75,overcast clouds,38.5167,-28.7,Quinta da Meia Eira
800,Marawi,PH,72.18,overcast clouds,7.9986,124.2928,Derogongan Residence
801,Husavik,IS,48.29,broken clouds,66.0449,-17.3389,Bjarnabúð
803,Lebu,CL,48.99,overcast clouds,-37.6167,-73.65,Hostal Las Lilas
804,Namibe,AO,60.35,scattered clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
805,Kalmunai,LK,78.21,overcast clouds,7.4167,81.8167,VS Villa
806,Hameenlinna,FI,62.15,scattered clouds,60.996,24.4643,"Original Sokos Hotel Vaakuna, Hämeenlinna"
808,Luanda,AO,68.81,broken clouds,-8.8368,13.2343,EPIC SANA Luanda
809,Florianopolis,BR,60.03,clear sky,-27.6146,-48.5012,Hotel Boutique Quinta das Videiras
810,Souillac,MU,66.58,light rain,-20.5167,57.5167,Shanti Maurice Resort & Spa
811,Hofn,IS,51.33,broken clouds,64.2539,-15.2082,Hótel Höfn
812,Codrington,AU,47.75,overcast clouds,-38.2667,141.9667,Codrington Gardens Bed And Breakfast
813,Rossland,CA,79.99,few clouds,49.0831,-117.8022,Prestige Mountain Resort Rossland
814,Esperance,AU,52.99,broken clouds,-33.8667,121.9,Hospitality Esperance
815,Abay,KZ,53.98,few clouds,49.6311,72.8539,Guest House on Abaya 144
816,Khuzhir,RU,55.76,clear sky,53.1939,107.3397,Отель на озере Байкал Baikal View
817,Ponta Do Sol,PT,70.72,broken clouds,32.6667,-17.1,Hotel do Campo
818,Coahuayana,MX,81.66,overcast clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
819,Smithers,CA,86.32,few clouds,54.7804,-127.1743,"Prestige Hudson Bay Lodge, Premier Collection"
821,Guerrero Negro,MX,78.08,clear sky,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
822,Bemidji,US,73.06,clear sky,47.4736,-94.8803,Hampton Inn & Suites Bemidji
823,Ahipara,NZ,55.62,few clouds,-35.1667,173.1667,Ahipara Holiday Park
824,Mabay,PH,82.33,scattered clouds,6.0577,124.4666,Bautista Lodging House
825,Bredasdorp,ZA,51.28,overcast clouds,-34.5322,20.0403,Bredasdorp Country Manor
826,Tezu,IN,79.21,broken clouds,27.9167,96.1667,Circuit House
827,Menongue,AO,53.87,clear sky,-14.6585,17.691,Ritz Lauca
828,Lagoa,PT,73.02,light rain,39.05,-27.9833,Casa Das Faias
829,Kozhva,RU,55.11,light rain,65.1073,57.0459,Gostinicha IP Kayuda Olga Aleksandrovna
830,Mansa,IN,78.55,overcast clouds,29.9833,75.3833,STARiHOTEL Mansa
831,Filadelfia,US,88.05,clear sky,39.9523,-75.1638,"The Ritz-Carlton, Philadelphia"
832,Sorong,ID,79.72,broken clouds,-0.8833,131.25,Waigo Splash Hotel
833,Nadym,RU,57.2,overcast clouds,65.5333,72.5167,Apartment on Zvereva
834,Port Hedland,AU,66.25,overcast clouds,-20.3167,118.5667,The Esplanade Hotel
835,Taft,IR,75.15,clear sky,31.7471,54.2088,عمارت ساعتی تفت
836,Porto Novo,BJ,75.02,overcast clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
837,Pevek,RU,36.48,overcast clouds,69.7008,170.3133,Severnoye Zoloto
838,Khatanga,RU,47.97,overcast clouds,71.9667,102.5,"""Khatanga"""
840,Hasaki,JP,88.29,scattered clouds,35.7333,140.8333,Inubosaki Kanko Hotel
842,Kapaa,US,85.98,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort Hotel
843,Largo,US,85.98,clear sky,27.9095,-82.7873,Hampton Inn & Suites Largo
844,Nantucket,US,71.74,overcast clouds,41.2835,-70.0995,Jared Coffin House
845,Mbandaka,CD,72.55,broken clouds,0.0487,18.2603,Guest House Epervier
846,Lumberton,US,88.11,overcast clouds,34.6182,-79.0086,"Country Inn & Suites by Radisson, Lumberton, NC"
848,Siilinjarvi,FI,60.82,clear sky,63.0833,27.6667,Hotelli Sandels Oy
849,Mlonggo,ID,80.4,broken clouds,-6.5333,110.7,Asia Metal Art
850,Manono,CD,71.6,overcast clouds,-7.3,27.4167,Hotel hewa bora
851,Iqaluit,CA,47.93,few clouds,63.7506,-68.5145,Frobisher Inn
852,Kinsale,IE,67.37,few clouds,51.7075,-8.5306,Actons Hotel Kinsale
853,Leningradskiy,RU,51.37,overcast clouds,69.3833,178.4167,Gostinitsa
854,Yatou,CN,77.41,clear sky,37.15,122.3833,GreenTree Hotel Rongcheng Bus Station
856,Tuatapere,NZ,46.94,few clouds,-46.1333,167.6833,Ron and Tony's Bed & Breakfast
857,Tevaitoa,PF,78.64,clear sky,-16.7833,-151.5,Hôtel Raiatea Lodge
858,Pisco,PE,60.85,few clouds,-13.7,-76.2167,Hotel San Isidro Oficial
859,Comodoro Rivadavia,AR,48.06,clear sky,-45.8667,-67.5,Austral Hotel
860,Beira,MZ,62.69,few clouds,-19.8436,34.8389,Beira Terrace Hotel
862,Taganak,PH,77.14,broken clouds,6.0833,118.3,Taganak
863,Roald,NO,61.16,drizzle,62.5833,6.1333,Flem Cabins
864,Sayyan,YE,57.9,overcast clouds,15.1718,44.3244,متنزه و بحيرة سيان
865,Broken Hill,AU,55.31,few clouds,-31.95,141.4333,Royal Exchange Hotel
866,Bambous Virieux,MU,68.22,light rain,-20.3428,57.7575,Casa Tia Villa
867,Liuzhou,CN,79.21,clear sky,24.3126,109.3892,Linjiang Inn
869,Terra Santa,BR,81.75,broken clouds,-2.1042,-56.4869,Hotel Sarah
870,Maputo,MZ,67.68,clear sky,-25.9653,32.5892,Pestana Rovuma
872,Novo Aripuana,BR,82.15,broken clouds,-5.1206,-60.3797,Hotel Ezequiel
874,Nouadhibou,MR,71.58,clear sky,20.931,-17.0347,El Medina
875,Vardo,NO,53.58,overcast clouds,70.3705,31.1107,Vardø Hotel AS
876,Avarua,CK,78.85,overcast clouds,-21.2078,-159.775,Paradise Inn
877,Saint-Paul,RE,69.37,scattered clouds,-21.0096,55.2707,Boucan Canot
878,Bergen,NO,62.08,overcast clouds,60.392,5.328,Clarion Collection Hotel Havnekontoret
879,Puerto Colombia,CO,82.49,overcast clouds,10.9878,-74.9547,Hotel El Emigrante
880,Saqqez,IR,72.86,clear sky,36.2499,46.2735,Saqqez Hotel
881,Palmer,US,83.01,scattered clouds,42.1584,-72.3287,Wedgewood Motel
883,Clinton,US,77.02,few clouds,42.587,-82.9199,River's Edge
884,Puerto Rico,AR,53.11,broken clouds,-26.796,-55.024,Hotel Cabañas del Prado
885,Shenxian,CN,83.17,broken clouds,36.2411,115.6672,Xinhe Hotel
886,Katsuura,JP,84.22,broken clouds,35.1333,140.3,Katsuura Hotel Mikazuki
887,Itacarambi,BR,72.82,scattered clouds,-15.1022,-44.0919,POUSADA CAMALEÃO
888,Hammerfest,NO,48.65,light rain,70.6634,23.6821,Skytterhuset
889,Kutum,SD,76.64,broken clouds,14.2,24.6667,Dibbo areaمنطقة دبو
890,Balabac,PH,84.45,broken clouds,7.9868,117.0645,Batalla’s Lodging House
891,Qaanaaq,GL,38.35,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
892,Georgetown,MY,81.9,few clouds,5.4112,100.3354,Cititel Penang
893,Labuhan,ID,78.89,broken clouds,-6.8844,112.2051,DoubleFAG
894,Sechura,PE,66.58,few clouds,-5.5569,-80.8222,Hospedaje Costa Bella
895,Linxia,CN,71.37,overcast clouds,35.6003,103.2064,GreenTree Inn Linxia Autonomous Prefecture Linxia Oxford River Avenue Express Hotel
896,Hikari,JP,84.18,light rain,33.955,131.95,Hotel Matsubaraya
899,Buta,CD,70.09,light rain,2.7858,24.73,Hôtel BOPANDO
900,Barrow,US,46.42,mist,71.2906,-156.7887,King Eider Inn
901,Victoria,HK,82.45,overcast clouds,22.2855,114.1577,Mini Central
903,Kruisfontein,ZA,54.95,overcast clouds,-34.0033,24.7314,Oyster Bay House Rental
904,Buala,SB,83.16,light rain,-8.145,159.5921,Maringe Lagoon Lodge
905,Goshen,US,75.29,clear sky,41.5823,-85.8344,"Holiday Inn Express & Suites Goshen, an IHG Hotel"
906,Sumbe,AO,67.1,overcast clouds,-11.2061,13.8437,Hotel Ritz Sumbe
907,Camacha,PT,67.42,few clouds,33.0833,-16.3333,Hotel Porto Santo & Spa
908,Bloomfield,US,88.05,few clouds,40.8068,-74.1854,Troy Carroll
910,Vao,NC,68.14,few clouds,-22.6667,167.4833,Hotel Kou-Bugny
911,Ancud,CL,48.99,moderate rain,-41.8697,-73.8203,Hotel Arena Gruesa
912,Eureka,US,74.68,few clouds,40.8021,-124.1637,Eureka Inn Trademark By Wyndham
913,Flagstaff,US,81.1,clear sky,35.1981,-111.6513,Drury Inn & Suites Flagstaff
914,Manggar,ID,82.15,overcast clouds,-2.8833,108.2667,Guest Hotel
915,Celestun,MX,81.97,few clouds,20.8667,-90.4,Posada Lilia
916,Zhezkazgan,KZ,67.91,clear sky,47.8043,67.7144,Hotel Zumrat
917,Ambon,ID,80.74,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
919,Severo-Kurilsk,RU,57.02,overcast clouds,50.6789,156.125,Kak Doma
920,Harper,LR,76.24,overcast clouds,4.375,-7.7169,Screensaver
921,Irbil,IQ,82.22,clear sky,36.1926,44.0106,Erbil International Hotel
924,Sao Felix Do Xingu,BR,82.08,few clouds,-6.6447,-51.995,Rio Xingu Camping
925,Sain Alto,MX,67.32,broken clouds,23.5833,-103.25,Hotel Barraza
928,Kavieng,PG,82.72,light rain,-2.5744,150.7967,Nusa Island Retreat
930,Bubaque,GW,80.28,light rain,11.2833,-15.8333,"Casa Dora, Bubaque"
932,Scarborough,GB,63.34,few clouds,54.2797,-0.4044,The Grand Hotel Scarborough
934,Manadhoo,MV,81.25,broken clouds,5.7667,73.3833,Bon Abri maldives
935,Moose Factory,CA,64.38,clear sky,51.2585,-80.6094,Moosonee Lilypad
936,Salalah,OM,77.09,light intensity drizzle,17.0151,54.0924,"HAMDAN PLAZA HOTEL SALALAH, an HTG Hotel"
937,Byron Bay,AU,62.94,overcast clouds,-28.65,153.6167,Backpackers Inn
938,Kalachinsk,RU,60.1,broken clouds,55.0529,74.5751,"Voskhod, Hotel"
939,Bathsheba,BB,81.21,scattered clouds,13.2167,-59.5167,Atlantis Hotel
940,Marrakesh,MA,84.27,clear sky,31.6315,-8.0083,Les Jardins de La Koutoubia
941,Sokoni,TZ,75.45,scattered clouds,-6.4333,39.55,Ujamaa Beach Resort
942,Turukhansk,RU,48.38,few clouds,65.8167,87.9833,"ООО ""Туруханская пушнина"""
943,Half Moon Bay,US,82.8,clear sky,37.4636,-122.4286,"The Ritz-Carlton, Half Moon Bay"
944,Itum-Kale,RU,66.97,clear sky,42.7356,45.5758,Мини-отель ASTAR
946,Suluq,LY,77.77,clear sky,31.6682,20.2521,ورشة الحضيري لاكترونات وخدمات النت
947,Sistranda,NO,49.96,overcast clouds,63.7256,8.834,Hotell Frøya
948,Honningsvag,NO,51.55,light rain,70.9821,25.9704,Nordkapp Vandrerhjem
949,Ilulissat,GL,41.02,broken clouds,69.2167,-51.1,Hotel Arctic
950,Vila Do Maio,CV,79.59,broken clouds,15.1333,-23.2167,Hotel Marilu
951,Nuzvid,IN,77.36,overcast clouds,16.7833,80.85,HI-TECH LODGE
952,Kaitangata,NZ,44.64,scattered clouds,-46.2817,169.8464,Kaitangata Motor Camp
953,Karaton,ID,76.12,few clouds,-6.3424,106.1045,Parkir Mobil Wisata CAS Water Park
954,Haines Junction,CA,60.53,overcast clouds,60.7522,-137.5108,Parkside Inn
955,Yakeshi,CN,62.67,scattered clouds,49.2833,120.7333,Longhua Hotel
957,Hazorasp,UZ,66.04,clear sky,41.3194,61.0742,Kemping wifi hotel
958,Komsomolskiy,UZ,72.32,clear sky,40.4272,71.7189,Ikathouse
959,Faanui,PF,78.94,few clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
960,Moussoro,TD,83.98,overcast clouds,13.6408,16.4901,Pharmacie alnadja Moussoro
962,Pabrade,LT,59.25,clear sky,55.0,25.7833,Pavovere 2
963,La Ronge,CA,86.22,few clouds,55.1001,-105.2842,Northland Motor Hotel
965,Santiago,CL,57.54,clear sky,-33.4569,-70.6483,Hotel Panamericano
966,Pundaguitan,PH,82.56,clear sky,6.3711,126.1689,Leonardo Family Beach House 1
967,Aloleng,PH,81.97,overcast clouds,16.1307,119.7824,Steve Walden and Emma Sison-Walden Residence
968,Touros,BR,75.16,few clouds,-5.1989,-35.4608,INN NEW HORIZON
970,Arraial Do Cabo,BR,68.29,scattered clouds,-22.9661,-42.0278,Pousada Porto Praia
971,Fereydunshahr,IR,64.83,clear sky,32.941,50.121,موسسه آسمان پرواز پرتیکان
972,Lorengau,PG,81.84,moderate rain,-2.0226,147.2712,Lorengau Harbourside Hotel
973,Mar Del Plata,AR,53.62,clear sky,-38.0023,-57.5575,Gran Hotel Mar del Plata
974,Constitucion,CL,47.91,clear sky,-35.3333,-72.4167,Hotel Boutique Las Azucenas
975,Kargopol,RU,61.56,overcast clouds,61.5071,38.9456,Moroshka Inn
976,Santiago Del Estero,AR,62.87,overcast clouds,-27.7951,-64.2615,Apartamentos Castelli 90
977,Moron,AR,59.97,clear sky,-34.6534,-58.6198,Hotel Morón
978,Kozan,TR,76.17,scattered clouds,37.4552,35.8157,Ortaklar Kiz Ogrenci Yurdu
979,Acari,PE,65.03,scattered clouds,-15.4311,-74.6158,HOSPEDAJE XIMENA
980,Pangnirtung,CA,51.24,few clouds,66.1451,-65.7125,Kilabuk Lodge
981,Breytovo,RU,58.03,overcast clouds,58.2993,37.8617,"The recreation center ""Sitinsky Beach"""
982,Nuuk,GL,48.81,clear sky,64.1835,-51.7216,Vandrehuset
983,Almeria,ES,73.78,scattered clouds,37.1667,-2.3333,Casa Rural El Laurel
984,Sabang,ID,81.73,overcast clouds,5.8933,95.3214,Hotel Citra
986,Mahoba,IN,78.71,moderate rain,25.2833,79.8667,"Hotel, Restaurant and Guest House"
987,Sierra Vista,US,86.05,broken clouds,31.5545,-110.3037,Gateway Studio Suites
988,Brno,CZ,63.5,clear sky,49.1952,16.608,Hotel Barceló Brno Palace
989,Torbay,CA,58.26,overcast clouds,47.6666,-52.7314,Gallows Cove
990,Gazanjyk,TM,79.93,clear sky,39.2446,55.5154,Railway motel
991,Weligama,LK,76.75,overcast clouds,5.9667,80.4167,Weligama Bay Resort
993,Kaeo,NZ,58.32,clear sky,-35.1,173.7833,Bushido Lodge
994,Jinchang,CN,79.34,scattered clouds,38.4953,102.1739,Mingshihui Jinchang International Hotel
995,Soyo,AO,68.45,overcast clouds,-6.1349,12.3689,Hospedaria ndozi'ame
996,Butembo,CD,56.62,broken clouds,0.15,29.2833,Hotel Butembo
997,Sheopur,IN,78.96,moderate rain,25.6667,76.7,Shri Ram Dharmshala
999,Poronaysk,RU,66.56,moderate rain,49.2167,143.1167,Avtovokzal Khostel Stolovaya
1000,Floro,NO,60.22,overcast clouds,61.5996,5.0328,Kinn Hotell Florø
1001,Lompoc,US,83.01,clear sky,34.6391,-120.4579,"Holiday Inn Express Lompoc, an IHG Hotel"
1003,Marystown,CA,58.06,overcast clouds,47.1666,-55.1483,Marystown Hotel & Convention Centre
1006,Vila Velha,BR,73.35,clear sky,-20.3297,-40.2925,Hotel Vitória Palace
1007,Cidreira,BR,59.67,clear sky,-30.1811,-50.2056,Hotel Castelo
1009,Sinnamary,GF,79.32,scattered clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
1010,Tateyama,JP,85.1,overcast clouds,34.9833,139.8667,Tateyama Seaside Hotel
1011,Isangel,VU,73.51,broken clouds,-19.55,169.2667,Tanna Lodge
1012,Pontianak,ID,78.78,mist,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
1013,Camopi,GF,72.54,broken clouds,3.1655,-52.3158,La pousada
1014,Miranda De Ebro,ES,72.16,scattered clouds,42.6865,-2.947,Hospedería El Convento
1016,Black River,JM,81.12,light rain,18.0264,-77.8487,Idlers' Rest Beach Hotel
1017,Nyurba,RU,64.6,overcast clouds,63.2842,118.3319,"Гостиница ""Comfort"""
1018,Kyren,RU,59.25,few clouds,51.6828,102.1408,"Energetik, Pansionat Ooo ""Grand Baykal"""
1019,Cape Canaveral,US,84.97,clear sky,28.4058,-80.6048,Residence Inn by Marriott Cape Canaveral Cocoa Beach
1020,Huarmey,PE,63.12,scattered clouds,-10.0681,-78.1522,Hotel Miramar
1021,Jintur,IN,73.31,overcast clouds,19.6167,76.7,AMOL SALVE SWEET ORANGE FARM
1022,Kieta,PG,84.09,overcast clouds,-6.2167,155.6333,Uruna Bay Retreat
1023,Campbell River,CA,78.6,few clouds,50.0163,-125.2446,Anchor Inn & Suites
1024,Kokoda,PG,83.37,broken clouds,-8.8785,147.7407,Daito Guest House
1025,Leshukonskoye,RU,58.28,light rain,64.8989,45.7622,Pryalitsa Hostel
1026,Colares,PT,69.3,clear sky,38.7992,-9.4469,Arribas Sintra Hotel
1027,Narsaq,GL,50.22,few clouds,60.9167,-46.05,Sleep In Narsaq
1028,Kurilsk,RU,64.76,overcast clouds,45.2333,147.8833,Hotel Ostrov
1029,San Cristobal,VE,78.98,broken clouds,7.7669,-72.225,Pirineos
1030,Mahanoro,MG,66.07,light rain,-19.9,48.8,BUNGALOW MAHAMANINA
1031,Nikolskoye,RU,64.29,overcast clouds,59.7035,30.7861,Tourist House - Sablino
1032,Veraval,IN,81.01,overcast clouds,20.9,70.3667,Lords Inn Somnath
1033,Erwitte,DE,69.62,clear sky,51.6167,8.35,salinenparc Design Budget Hotel
1034,Road Town,VG,84.29,few clouds,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
1035,Honiara,SB,80.82,overcast clouds,-9.4333,159.95,Heritage Park Hotel
1036,Itarema,BR,77.14,broken clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
1037,Moranbah,AU,67.93,scattered clouds,-22.0016,148.0466,Property Vine - Monterey Moranbah
1039,Ballina,AU,63.01,light rain,-28.8667,153.5667,Ramada Hotel & Suites by Wyndham Ballina Byron
1040,Asyut,EG,82.58,clear sky,27.181,31.1837,فندق ميس إيجيبت Miss Egypt Hotel
1041,Jasper,US,90.0,clear sky,37.2001,-94.3502,Guest House Motel
1042,Peniche,PT,66.92,clear sky,39.3558,-9.3811,Hotel Star inn Peniche
1043,Phan Thiet,VN,77.45,broken clouds,10.9333,108.1,Hotel Saigon-PT
1044,Mikhaylovka,RU,74.79,few clouds,50.06,43.2379,5 Komnat
1045,Hervey Bay,AU,64.02,overcast clouds,-25.2986,152.8535,Shelly Bay Resort
1047,Ngunut,ID,75.94,broken clouds,-8.1058,112.0159,OYO 3329 Hotel Mulya Jaya
1048,Sidi Ali,DZ,74.84,few clouds,36.0998,0.4206,Complexe touristique haje bezine
1049,Meulaboh,ID,76.87,light rain,4.1363,96.1285,Kost Pria
1051,Afua,BR,75.63,scattered clouds,-0.1567,-50.3867,Hotel Dias
1054,Hit,IQ,88.23,clear sky,33.6416,42.8251,ࢪُبَمـا ؏ُـمَـࢪ
1055,Benguela,AO,68.34,broken clouds,-12.5763,13.4055,Hotel Praia Morena
1056,Lakes Entrance,AU,57.88,few clouds,-37.8811,147.981,The Esplanade Resort & Spa
1057,Lukovetskiy,RU,58.28,overcast clouds,64.2956,41.9211,Provintsiya
1058,Tashtyp,RU,58.6,overcast clouds,52.7939,89.8983,Oblachnyye Glubiny Orden Gusu Lan'
1060,Olafsvik,IS,48.87,scattered clouds,64.8945,-23.7142,Hotel Olafsvik
1061,Manaus,BR,86.5,clear sky,-3.1019,-60.025,Manaus Hotéis Millennium
1062,Russellville,US,89.74,scattered clouds,35.2784,-93.1338,Hampton Inn Russellville
1063,Irbeyskoye,RU,61.3,scattered clouds,55.6428,95.4522,"Gostinitsa ""Agul"""
1065,Khatassy,RU,64.38,light rain,61.9036,129.6383,"Ulitsa Skhpk,, Khatasskiy,, Dom 20076K"
1066,Flinders,AU,62.06,overcast clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
1068,Tahe,CN,56.71,overcast clouds,52.3333,124.7333,塔河宾馆
1069,Elmvale,CA,68.25,clear sky,44.5834,-79.8664,To Jo's Christian Family Camp
1070,Fortuna,US,74.93,broken clouds,40.5982,-124.1573,Super 8 by Wyndham Fortuna
1071,Altagracia De Orituco,VE,72.55,light rain,9.8601,-66.3814,Posada Quinta Mi Refugio
1072,Praia Da Vitoria,PT,73.65,few clouds,38.7333,-27.0667,Hotel Branco I
1073,Oakdale,US,81.01,few clouds,44.963,-92.9649,Hilton Garden Inn St. Paul/Oakdale
1074,Carutapera,BR,77.43,broken clouds,-1.195,-46.02,Lidera
1075,Hobyo,SO,75.94,broken clouds,5.3505,48.5268,Halane Hotel and Restaurent
1076,Vestmannaeyjar,IS,52.52,overcast clouds,63.4427,-20.2734,Glamping & Camping
1078,Sitka,US,67.89,broken clouds,57.0531,-135.33,Westmark Sitka
1080,Mezhdurechensk,RU,60.48,light rain,53.6942,88.0603,Apartments Mezhdurechensk
1081,Viedma,AR,52.54,clear sky,-40.8135,-62.9967,Hotel Cristal
1082,Port Hawkesbury,CA,67.73,overcast clouds,45.6169,-61.3485,MacKenzie House Tourist Home B&B
1083,Saint Anthony,US,82.65,clear sky,45.0205,-93.218,"Holiday Inn Express Roseville-St. Paul, an IHG Hotel"
1084,Caravelas,BR,72.79,overcast clouds,-17.7125,-39.2481,Pousada dos Navegantes
1085,Alta Floresta,BR,75.06,clear sky,-9.8756,-56.0861,Floresta Amazonica Hotel
1086,Klaksvik,FO,52.72,overcast clouds,62.2266,-6.589,Airbnb rooms
1088,Ust-Tarka,RU,58.26,scattered clouds,55.5672,75.705,Pearl of Siberia
1089,Perry,US,81.32,scattered clouds,37.2506,-83.1999,Hampton Inn & Suites Hazard
1090,Geraldton,AU,54.01,clear sky,-28.7667,114.6,Broadwater Mariner Resort
1091,Voskresenskoye,RU,55.24,scattered clouds,56.8381,45.4317,AOM OTABIXA ВОСКРЕСЕНСКОЕ ОДМОСКОВЬЕ
1092,Conceicao Do Araguaia,BR,79.23,few clouds,-8.2578,-49.2647,Tarumã Tropical Hotel
1093,Estelle,US,82.99,broken clouds,29.8458,-90.1067,Ohio
1094,Bundaberg,AU,67.21,overcast clouds,-24.85,152.35,Takalvan Motel
1097,Phalombe,MW,59.45,clear sky,-15.8064,35.6507,RIVONIA
1098,Te Anau,NZ,42.76,few clouds,-45.4167,167.7167,Kingsgate Hotel Te Anau
1100,Ulladulla,AU,59.4,overcast clouds,-35.35,150.4667,Sandpiper Motel
1102,Trenggalek,ID,76.12,overcast clouds,-8.05,111.7167,OYO 2966 Hotel Atriaz
